FileName,instrumental_intensity
FKS0171103161252,3.17
FKS0171103161314,3.02
FKS0171103172155,2.95
FKS0171103191856,3.37
FKS0171103201030,2.73
FKS0171103230734,2.82
FKS0171103230736,3.61
FKS0171103231855,2.14
FKS0171103291954,3.17
FKS0171103302219,3.14
FKS0171104021922,1.49
FKS0171104022338,1.2
FKS0171104031638,3.06
FKS0171104032157,1.75
FKS0171104062255,3.16
FKS0171104071140,2.13
FKS0171104072332,4.43
FKS0171104080547,1.44
FKS0171104081157,1.49
FKS0171104091801,2.13
FKS0171104091842,2.31
FKS0171104110245,1.66
FKS0171104110636,3.25
FKS0171104111351,2.37
FKS0171104111716,4.78
FKS0171104111726,3.06
FKS0171104111758,1.74
FKS0171104111759,1.97
FKS0171104111836,1.59
FKS0171104112042,3.73
FKS0171104112205,1.91
FKS0171104120021,2.41
FKS0171104120057,2.09
FKS0171104120218,1.14
FKS0171104120221,1.88
FKS0171104120703,2.05
FKS0171104120848,1.92
FKS0171104121113,0.95
FKS0171104121407,4.5
FKS0171104121415,1.07
FKS0171104121426,2.36
FKS0171104121915,1.19
FKS0171104130347,0.96
FKS0171104131008,2.6
FKS0171104132158,1.22
FKS0171104140735,2.17
FKS0171104141209,2.42
FKS0171104142002,1.49
FKS0171104152153,1.36
FKS0171104161119,3.12
FKS0171104161629,1.79
FKS0171104180047,1.89
FKS0171104180333,1.16
FKS0171104181108,1.75
FKS0171104191553,1.59
FKS0171104200429,1.36
FKS0171104200950,1.57
FKS0171104201730,1.53
FKS0171104210029,1.24
FKS0171104210551,1.44
FKS0171104212237,3.13
FKS0171104220111,3.51
FKS0171104230025,3.22
FKS0171104241909,2.16
FKS0171104261301,1.45
FKS0171104281828,2.96
FKS0171104301447,2.1
FKS0171105011148,2.58
FKS0171105011226,1.21
FKS0171105011406,1.23
FKS0171105032257,1.79
FKS0171105051920,1.18
FKS0171105060737,1.37
FKS0171105100838,1.16
FKS0171105140836,2.57
FKS0171105150001,2.1
FKS0171105181624,2.09
FKS0171105182048,1.49
FKS0171105200946,2.76
FKS0171105201628,2.61
FKS0171105211924,1.24
FKS0171105261956,1.93
FKS0171105271704,1.17
FKS0171105281114,1.66
FKS0171105291323,0.88
FKS0171106040100,3.39
FKS0171106091938,2.1
FKS0171106120509,2.18
FKS0171106140559,1.53
FKS0171106181339,2.05
FKS0171106181812,0.86
FKS0171106182031,3.24
FKS0171106200358,2.08
FKS0171106231722,1.53
FKS0171106251606,1.31
FKS0171106301922,1.59
FKS0171107010120,0.72
FKS0171107042000,1.43
FKS0171107070015,1.98
FKS0171107080335,3.36
FKS0171107152101,2.02
FKS0171107161417,1.77
FKS0171107170955,1.05
FKS0171107292353,1.95
FKS0171107310354,4.3
FKS0171108052016,1.39
FKS0171108062345,0.81
FKS0171108071233,1.06
FKS0171108120322,4.23
FKS0171108152231,0.76
FKS0171108220705,1.85
FKS0171108230026,1.48
FKS0171108230704,1.81
FKS0171108260809,0.85
FKS0171108272329,1.85
FKS0171108272333,1.25
FKS0171109101500,2.14
FKS0171109130242,0.99
FKS0171109161103,1.2
FKS0171109212230,2.59
FKS0171109230459,1.75
FKS0171109231715,1.35
FKS0171109291905,2.11
FKS0171110010637,2.4
FKS0171110030149,2.1
FKS0171110101146,3.56
FKS0171110141959,0.74
FKS0171110192246,1.77
FKS0171110200613,1.63
FKS0171110200621,1.76
FKS0171110251254,1.57
FKS0171110260208,1.8
FKS0171111050045,0.74
FKS0171111240424,2.58
FKS0171112100023,1.59
FKS0171112190220,1.27
FKS0171112241514,1.33
FKS0171112251236,1.8
FKS0171201071943,3
FKS0171201121220,2.89
FKS0171201181210,1.2
FKS0171201232045,3.11
FKS0171201241707,0.91
FKS0171202191454,1.6
FKS0171202281420,1.8
FKS0171202291800,2.41
FKS0171203010732,2.79
FKS0171203142105,2.99
FKS0171203172024,0.56
FKS0171203252222,2.25
FKS0171203301338,2.6
FKS0171204012304,3.47
FKS0171204131910,3.32
FKS0171204141746,1.3
FKS0171205081443,1.19
FKS0171205311449,1.98
FKS0171206011748,2.01
FKS0171206151409,1.3
FKS0171206210856,1.06
FKS0171206281452,4.13
FKS0171207031132,1.85
FKS0171207060204,2.25
FKS0171207060824,1.03
FKS0171208111930,1.9
FKS0171208260337,2.69
FKS0171208300405,2.43
FKS0171209010031,1.51
FKS0171210241605,2.03
FKS0171211030734,2.42
FKS0171211060659,0.97
FKS0171212031357,1.61
FKS0171212151327,3.32
FKS0171212200426,0.85
FKS0171212291619,2.31
FKS0171212300805,1.8
FKS0171301102148,2.72
FKS0171301141554,2.17
FKS0171301280342,1.97
FKS0171302091343,1.96
FKS0171302161033,1.26
FKS0171302241355,1.49
FKS0171302251623,1.63
FKS0171303180653,2.04
FKS0171303211434,1.91
FKS0171304060501,1.82
FKS0171304142225,2.85
FKS0171304211927,1.59
FKS0171304251616,1.31
FKS0171305020955,0.72
FKS0171305071004,1.44
FKS0171305181448,3.32
FKS0171305241733,2.3
FKS0171305251111,1.64
FKS0171306041733,2.01
FKS0171306110706,0.64
FKS0171307200139,2.7
FKS0171307231202,2.96
FKS0171308041229,3.08
FKS0171308100756,2.1
FKS0171308122159,1.33
FKS0171309130449,2.42
FKS0171309200225,3.17
FKS0171309270737,1.7
FKS0171309302237,1.48
FKS0171310171332,0.89
FKS0171310201007,1.2
FKS0171310301222,2.35
FKS0171311191410,1.29
FKS0171311220458,1.79
FKS0171312031817,2.24
FKS0171312050343,1.55
FKS0171401012339,1.78
FKS0171402080218,2.85
FKS0171402081134,2.09
FKS0171404131816,2.36
FKS0171405032239,1.17
FKS0171406040222,1.51
FKS0171406070858,0.65
FKS0171406090610,1.53
FKS0171406160319,2.22
FKS0171406160514,3.5
FKS0171407120422,3.36
FKS0171407161724,1.07
FKS0171407201025,1.88
FKS0171408310544,1.48
FKS0171409161228,2.52
FKS0171409242145,2.43
FKS0171409242231,2.75
FKS0171411080854,1.42
FKS0171411201051,2.36
FKS0171412030100,1.23
FKS0171412201830,2.38
FKS0171501231811,1.96
FKS0171504161638,1.45
FKS0171505031303,2.42
FKS0171505132245,1.16
FKS0171505151230,2.5
FKS0171505251428,2.68
FKS0171506190935,1.52
FKS0171507211817,2.56
FKS0171508031430,1.89
FKS0171508052056,2.75
FKS0171508061822,3
FKS0171508140513,2.89
FKS0171510211504,3.16
FKS0171511191239,1.06
FKS0171511191833,2.4
FKS0171511200815,1.32
FKS0171511201544,0.71
FKS0171511220820,1.82
FKS0171601150429,2
FKS0171601250213,1.58
FKS0171602071009,1.54
FKS0171602141529,2.07
FKS0171603221434,0.86
FKS0171604180824,1
FKS0171604202119,2.45
FKS0171605281810,0.51
FKS0171606101316,0.74
FKS0171606120754,1.51
FKS0171606270757,2.21
FKS0171607090954,1.53
FKS0171607191628,1.4
FKS0171607272347,3.13
FKS0171608150349,0.94
FKS0171608151604,2.89
FKS0171608192107,2.4
FKS0171609092053,1.91
FKS0171609092318,1.1
FKS0171611120643,2.4
FKS0171611220559,4.49
FKS0171611240623,3.24
FKS0171701050044,3.28
FKS0171701050253,3.04
FKS0171701081315,0.87
FKS0171701181719,0.72
FKS0171702110605,2.29
FKS0171702262354,2.31
FKS0171702270003,2.58
FKS0171702281649,3.45
FKS0171703011543,1.77
FKS0171703120457,2.82
FKS0171704090720,1.66
FKS0171704200446,0.88
FKS0171707072148,2.73
FKS0171707090336,1.05
FKS0171707200911,2.61
FKS0171708020202,2.79
FKS0171708260420,2.59
FKS0171708271126,1.64
FKS0171709171824,0.88
FKS0171710011025,2.07
FKS0171710062356,3.76
FKS0171710070000,1.1
FKS0171710192150,1
FKS0171711022231,1.89
FKS0171711032138,1.86
FKS0171711171002,1.61
FKS0171712060022,0.87
FKS0171801242255,1.53
FKS0171802260128,3.3
FKS0171803300817,2.46
FKS0171805051543,1.24
FKS0171806201042,1.27
FKS0171807192052,1.62
FKS0171807311742,2.74
FKS0171808081807,2.59
FKS0171808110611,2.2
FKS0171809050511,3.16
FKS0171809141435,1.56
FKS0171809190901,1.62
FKS0171810221947,2.6
FKS0171810260336,2.37
FKS0171811232330,2.58
FKS0171812081054,3.16
FKS0171812211313,0.67
FKS0171812312310,1.29
FKS0181001081559,0.9
FKS0181002210957,1.52
FKS0181003132146,3.83
FKS0181003141708,3.66
FKS0181004291701,1.23
FKS0181006131233,3.16
FKS0181008042311,0.58
FKS0181009291202,1.54
FKS0181009291700,2.94
FKS0181009300123,2.44
FKS0181009302147,1.52
FKS0181101010801,1.84
FKS0181101120101,1.2
FKS0181102101211,1.24
FKS0181102102203,2.18
FKS0181103111741,3.54
FKS0181103120445,2.46
FKS0181103120634,2.55
FKS0181103121014,1.93
FKS0181103122215,3.18
FKS0181103130309,1.43
FKS0181103141002,2.73
FKS0181103141552,3.22
FKS0181103161314,2.74
FKS0181103172155,3.21
FKS0181103210454,2.41
FKS0181103221819,3.45
FKS0181103230712,2.83
FKS0181103230736,3.46
FKS0181103231855,2.45
FKS0181103302219,2.5
FKS0181104010221,1.12
FKS0181104021922,1.26
FKS0181104022338,1.32
FKS0181104031638,2.98
FKS0181104032157,1.81
FKS0181104050544,1.17
FKS0181104062156,1.52
FKS0181104071140,2.65
FKS0181104072332,4.6
FKS0181104080547,1.39
FKS0181104081157,2.05
FKS0181104090039,2.22
FKS0181104110245,1.48
FKS0181104111351,2.36
FKS0181104111716,5
FKS0181104111758,1.74
FKS0181104111759,2.43
FKS0181104111805,3.22
FKS0181104111836,1.56
FKS0181104112042,3.66
FKS0181104112205,2.17
FKS0181104120021,2.01
FKS0181104120043,1.87
FKS0181104120057,2.13
FKS0181104120218,1.42
FKS0181104120221,1.63
FKS0181104120315,1.08
FKS0181104120503,1.35
FKS0181104120703,1.39
FKS0181104120848,1.95
FKS0181104121407,4.61
FKS0181104121415,1.38
FKS0181104121426,2.88
FKS0181104121647,1.12
FKS0181104121915,1.54
FKS0181104130402,1.69
FKS0181104131008,2.7
FKS0181104132158,1.09
FKS0181104141209,2.61
FKS0181104142024,1.84
FKS0181104161119,3.31
FKS0181104170519,1.68
FKS0181104172151,1.74
FKS0181104180047,2.02
FKS0181104181108,2.05
FKS0181104191553,2.15
FKS0181104192347,0.95
FKS0181104200429,1.67
FKS0181104200950,2.21
FKS0181104201730,1.53
FKS0181104210029,1.24
FKS0181104220111,3.59
FKS0181104230025,3.73
FKS0181104241909,2.65
FKS0181104281828,2.84
FKS0181104301447,1.69
FKS0181105011226,1.32
FKS0181105051920,1.43
FKS0181105060204,1.91
FKS0181105071335,1.54
FKS0181105080711,1.4
FKS0181105081353,1.3
FKS0181105090020,1.5
FKS0181105131726,1.48
FKS0181105170053,1.72
FKS0181105181624,1.92
FKS0181105201628,2.47
FKS0181105250536,1.46
FKS0181105261956,1.54
FKS0181105271704,1.36
FKS0181105291323,0.92
FKS0181106040100,3.13
FKS0181106052016,0.89
FKS0181106120509,1.79
FKS0181106181339,2.41
FKS0181106181812,1.09
FKS0181106182031,3.24
FKS0181106190410,1.46
FKS0181106231722,1.89
FKS0181106242347,1.21
FKS0181106260638,1.29
FKS0181106301922,1.77
FKS0181107080335,3.58
FKS0181107161417,1.84
FKS0181107170955,1.24
FKS0181107250351,3.58
FKS0181107310354,4.66
FKS0181108052016,1.82
FKS0181108062345,1.04
FKS0181108120322,4.07
FKS0181108191436,3.77
FKS0181108220705,1.44
FKS0181108222121,1.5
FKS0181108230704,1.78
FKS0181108231727,1.4
FKS0181108272329,1.65
FKS0181108272333,1.06
FKS0181109151700,2.71
FKS0181109161103,1.16
FKS0181109212230,2.45
FKS0181109230459,1.97
FKS0181109231715,1.21
FKS0181110101146,3.6
FKS0181110191605,1.94
FKS0181110192246,1.72
FKS0181110251254,1.29
FKS0181110260208,2.4
FKS0181111201023,2.31
FKS0181111201026,2.1
FKS0181111240424,2.49
FKS0181111262009,0.84
FKS0181112100023,0.99
FKS0181112190220,1.12
FKS0181112220510,2.01
FKS0181112241514,1.08
FKS0181112251236,1.78
FKS0181112310811,1.59
FKS0181201232045,3.34
FKS0181201241707,1.11
FKS0181202191454,1.45
FKS0181202291800,2.08
FKS0181203100225,2.5
FKS0181203301338,2.27
FKS0181204012304,3.54
FKS0181204122020,1.75
FKS0181204131910,3.18
FKS0181204132112,1.9
FKS0181204260545,2.21
FKS0181204292117,2.16
FKS0181205022333,0.94
FKS0181205081443,1.04
FKS0181206210856,1.85
FKS0181206281452,3.26
FKS0181207060204,2.17
FKS0181207261500,2.15
FKS0181208260337,2.73
FKS0181210241605,2.05
FKS0181211030734,2.5
FKS0181212151327,3.17
FKS0181212151446,1.75
FKS0181212210031,1.3
FKS0181212291619,2.57
FKS0181301102148,2.43
FKS0181301280342,2.02
FKS0181301312353,1.26
FKS0181302091343,2.07
FKS0181302241355,1.85
FKS0181304142225,2.37
FKS0181304211927,1.44
FKS0181305181448,3.16
FKS0181306041733,1.55
FKS0181307040006,1.47
FKS0181307200139,2.22
FKS0181307231202,2.85
FKS0181308041229,2.89
FKS0181308100756,2.4
FKS0181308122159,1.94
FKS0181309130449,2.4
FKS0181309270737,1.63
FKS0181309302237,1.55
FKS0181310301222,2.19
FKS0181311220458,1.48
FKS0181312050343,1.27
FKS0181312311003,2.35
FKS0181401012339,1.78
FKS0181401090357,1.01
FKS0181401280525,0.95
FKS0181402080218,2.51
FKS0181402081134,2.08
FKS0181404131816,2.65
FKS0181406160319,2.4
FKS0181407120422,3.36
FKS0181408310544,1.44
FKS0181409242145,2.24
FKS0181409242231,2.63
FKS0181411201051,2.11
FKS0181412030100,1.73
FKS0181412201830,2.21
FKS0181501220805,0.95
FKS0181501231811,1.56
FKS0181504161638,1.13
FKS0181505132245,0.9
FKS0181507211817,2.72
FKS0181508052056,2.49
FKS0181508140513,2.1
FKS0181510211504,3.23
FKS0181511191239,0.98
FKS0181511191833,2.15
FKS0181511201544,1.02
FKS0181601250213,1.52
FKS0181602071009,1.24
FKS0181604202119,2.21
FKS0181606101316,1.16
FKS0181607272347,2.94
FKS0181608151604,2.74
FKS0181608192107,2.52
FKS0181609092053,2.15
FKS0181611120643,2.37
FKS0181611220559,4.47
FKS0181611221038,1.52
FKS0181611222304,2.94
FKS0181611240623,3.11
FKS0181701050044,3.24
FKS0181701050253,3.56
FKS0181702110605,2.39
FKS0181702110639,1.35
FKS0181702262354,1.34
FKS0181702270003,2.72
FKS0181702281649,3.32
FKS0181703120457,2.45
FKS0181706190551,1.01
FKS0181707072148,2.96
FKS0181707200911,2.43
FKS0181708020202,2.97
FKS0181708260420,2.11
FKS0181708271126,1.69
FKS0181710062356,3.87
FKS0181710070000,0.95
FKS0181710192150,1.49
FKS0181711022231,1.33
FKS0181711032138,1.74
FKS0181711171002,1.37
FKS0181712060022,0.76
FKS0181801242255,0.96
FKS0181802260128,3.01
FKS0181803300817,2.4
FKS0181805051543,1.2
FKS0181807311742,2.69
FKS0181808081807,2.76
FKS0181808110611,2.5
FKS0181809190901,1.5
FKS0181810221947,2.26
FKS0181810270908,1.68
FKS0181810282346,1.31
FKS0181811232330,2.7
FKS0181812081054,2.47
FKS0191001081559,1.28
FKS0191002210957,1.95
FKS0191003132146,3.23
FKS0191004260623,1.7
FKS0191006011349,1.84
FKS0191006131233,3.32
FKS0191008050853,1.4
FKS0191009291700,1.77
FKS0191009302147,1.48
FKS0191101010801,1.7
FKS0191101120101,1.53
FKS0191102101211,1.18
FKS0191102102203,2.09
FKS0191103120445,2.96
FKS0191103121014,2.59
FKS0191103122215,3.73
FKS0191103130825,2.82
FKS0191103141002,2.74
FKS0191103141552,3.41
FKS0191103161314,2.91
FKS0191103172155,3.22
FKS0191103190849,1.99
FKS0191103201030,3.4
FKS0191103210454,2.76
FKS0191103230734,2.57
FKS0191103230736,3.11
FKS0191103231855,1.75
FKS0191103261918,2.27
FKS0191103280724,2.77
FKS0191103291954,2.68
FKS0191103302219,2.69
FKS0191104010221,1.23
FKS0191104021308,1.69
FKS0191104021922,1.52
FKS0191104022338,1.2
FKS0191104030143,0.82
FKS0191104031638,3.34
FKS0191104032157,1.81
FKS0191104060702,1.45
FKS0191104062156,1.76
FKS0191104062255,2.77
FKS0191104072332,4.68
FKS0191104080547,1.54
FKS0191104090039,1.9
FKS0191104091842,2.96
FKS0191104110245,1.86
FKS0191104111351,2.6
FKS0191104111805,2.86
FKS0191104112042,3.45
FKS0191104112205,1.52
FKS0191104120043,1.72
FKS0191104120057,1.65
FKS0191104120149,1.3
FKS0191104120218,2.05
FKS0191104120221,1.6
FKS0191104120503,1.24
FKS0191104120703,1.58
FKS0191104121407,4.07
FKS0191104121647,1.43
FKS0191104121748,1.48
FKS0191104121915,1.42
FKS0191104130402,1.28
FKS0191104131008,2.45
FKS0191104131452,1.2
FKS0191104142024,1.95
FKS0191104171438,1.34
FKS0191104172151,1.52
FKS0191104180047,2.21
FKS0191104180333,1.7
FKS0191104181108,1.7
FKS0191104191553,2
FKS0191104200950,1.71
FKS0191104220111,3.64
FKS0191104230025,3.18
FKS0191104232007,1.79
FKS0191104241909,2.66
FKS0191104281828,2.93
FKS0191104301447,1.91
FKS0191105011056,1
FKS0191105011148,1.99
FKS0191105011226,1.74
FKS0191105032044,1.76
FKS0191105032257,1.8
FKS0191105051920,1.15
FKS0191105060204,1.61
FKS0191105080711,1.64
FKS0191105090020,1.36
FKS0191105131726,1.45
FKS0191105140836,2.58
FKS0191105150851,1.81
FKS0191105170053,2.04
FKS0191105181624,1.56
FKS0191105201628,3.28
FKS0191105261956,1.71
FKS0191105271704,1.59
FKS0191106040100,3.22
FKS0191106070510,2.13
FKS0191106120509,1.65
FKS0191106140559,1.2
FKS0191106181339,2.57
FKS0191106181812,0.97
FKS0191106182031,3.26
FKS0191106190410,1.55
FKS0191106231722,1.37
FKS0191106242347,0.9
FKS0191106251606,1.53
FKS0191106260638,1.42
FKS0191106301922,2.05
FKS0191107080335,3.56
FKS0191107110909,0.81
FKS0191107152101,1.38
FKS0191107161417,1.88
FKS0191107191039,1.63
FKS0191107250351,3.93
FKS0191107252004,1.56
FKS0191107310354,4.01
FKS0191108052016,1.25
FKS0191108062345,1.28
FKS0191108071233,1.37
FKS0191108081620,1.17
FKS0191108120322,3.84
FKS0191108220705,1.94
FKS0191108222121,1.42
FKS0191108230026,1.88
FKS0191108230704,1.74
FKS0191108231727,0.9
FKS0191108272329,1.59
FKS0191109161103,1.22
FKS0191109190332,1.98
FKS0191109212230,2.46
FKS0191109230459,1.92
FKS0191109290418,1.42
FKS0191109291905,1.72
FKS0191110010637,1.17
FKS0191110042200,1.28
FKS0191110101146,3.99
FKS0191110141959,1.61
FKS0191110191605,1.03
FKS0191110200613,1.58
FKS0191110200621,1.93
FKS0191110260208,2.49
FKS0191110280520,0.87
FKS0191111191907,0.77
FKS0191111201023,2.64
FKS0191111201026,2.12
FKS0191111240424,2.59
FKS0191111262009,0.84
FKS0191111271007,1.66
FKS0191112031542,1.36
FKS0191112190220,1.53
FKS0191112220510,1.97
FKS0191112251236,1.44
FKS0191201121220,3.15
FKS0191201232045,2.89
FKS0191201241707,1.08
FKS0191201262122,1.09
FKS0191202151528,1.94
FKS0191202191454,1.93
FKS0191202291800,2.15
FKS0191203061850,1.4
FKS0191203110040,1.35
FKS0191203172024,0.8
FKS0191203172247,1.79
FKS0191203232353,1.06
FKS0191203252222,2.74
FKS0191204012304,3.59
FKS0191204030833,0.98
FKS0191204122351,2.94
FKS0191204131910,2.97
FKS0191204172129,1.55
FKS0191204191233,1.48
FKS0191204260545,1.94
FKS0191205081443,1.04
FKS0191205120259,0.78
FKS0191205131205,1.39
FKS0191205160100,2.14
FKS0191205251259,1.16
FKS0191205311449,2.27
FKS0191206200729,1.78
FKS0191206281452,3.15
FKS0191207031132,1.27
FKS0191207060204,2.25
FKS0191207060824,0.77
FKS0191208111930,1.82
FKS0191208210143,2.33
FKS0191208260337,3.36
FKS0191208300405,2.52
FKS0191209010031,0.95
FKS0191210020550,1.53
FKS0191210080232,1.26
FKS0191210241605,1.93
FKS0191210251932,2.83
FKS0191211030734,3.22
FKS0191211092222,1.06
FKS0191211240521,2.5
FKS0191212200426,0.79
FKS0191212210031,1.15
FKS0191212291619,2.46
FKS0191301102148,3.17
FKS0191301141554,1.86
FKS0191301240631,1.75
FKS0191301312353,1.87
FKS0191302161033,1.51
FKS0191302220034,1.2
FKS0191302241355,2.04
FKS0191303211434,1.63
FKS0191304060501,1.69
FKS0191304142225,2.71
FKS0191304300949,0.62
FKS0191305071004,1.59
FKS0191305132259,1.59
FKS0191305151835,1.01
FKS0191305161612,1.48
FKS0191305181448,3.62
FKS0191305241733,2.73
FKS0191305251111,2.17
FKS0191306041733,1.58
FKS0191306202219,1.23
FKS0191307040006,0.82
FKS0191307200139,2.86
FKS0191307231202,2.37
FKS0191308041229,3.12
FKS0191308100756,2.32
FKS0191308122159,1.6
FKS0191308220220,1.22
FKS0191309130449,2.14
FKS0191309190744,1.12
FKS0191309200225,2.96
FKS0191309270737,1.27
FKS0191309302237,1.43
FKS0191310020108,0.74
FKS0191310111722,0.88
FKS0191310171332,0.65
FKS0191310301222,1.89
FKS0191311030541,0.62
FKS0191311161714,1.13
FKS0191311220458,2.06
FKS0191312050343,1.57
FKS0191312160434,0.85
FKS0191312311003,2.75
FKS0191401090357,0.95
FKS0191402080218,3.25
FKS0191402081134,1.82
FKS0191403260454,0.9
FKS0191404131816,2.83
FKS0191405032239,1.29
FKS0191406070858,1.08
FKS0191406090610,2.07
FKS0191406160319,2.24
FKS0191406160514,4.1
FKS0191406270655,1.98
FKS0191407101758,1.33
FKS0191407161724,1.16
FKS0191408261123,1.43
FKS0191408310544,1.28
FKS0191409161228,1.87
FKS0191409242145,2.61
FKS0191409242231,2.99
FKS0191410060009,0.94
FKS0191411201051,2.15
FKS0191411230145,0.74
FKS0191412030100,1.69
FKS0191412201830,2.35
FKS0191412250806,1.54
FKS0191501220805,0.94
FKS0191501231811,1.34
FKS0191502261011,1.37
FKS0191503122002,1.2
FKS0191503272132,1
FKS0191505031303,2.32
FKS0191505151230,2.68
FKS0191506190935,2.05
FKS0191508031430,2.58
FKS0191508052056,3.32
FKS0191508061822,2.45
FKS0191508140513,2.14
FKS0191509070145,0.89
FKS0191511191239,0.94
FKS0191511191833,2.66
FKS0191511201544,0.85
FKS0191601250213,1.44
FKS0191602071009,1.64
FKS0191602141529,2.38
FKS0191603221434,1.51
FKS0191604180824,0.99
FKS0191604202119,2.46
FKS0191606101316,1.19
FKS0191606270757,1.74
FKS0191607090954,1.61
FKS0191608131256,1.49
FKS0191608150349,1.44
FKS0191608151604,2.99
FKS0191610161637,1.95
FKS0191611120643,2.4
FKS0191611220559,3.76
FKS0191611221038,1.5
FKS0191611222304,2.27
FKS0191611240623,2.63
FKS0191701050044,3.4
FKS0191701050253,2.19
FKS0191701081315,1.62
FKS0191701110906,1.14
FKS0191702110605,2.35
FKS0191702110639,1.33
FKS0191702262354,1.43
FKS0191702270003,2.65
FKS0191703011543,1.72
