FileName,real_DI_1,real_DI_2,real_DI_3,real_DI_4,real_DI_5,real_DI_6,real_DI_7,real_DI_8,real_DI_9,real_DI_10,real_DI_11,real_DI_12,real_DI_13,real_DI_14,real_DI_15,real_DI_16,real_DI_17,real_DI_18,real_DI_19,real_DI_20
IBR0062108040533,-2.32801302472813,-0.845742926181506,-0.845742926181506,-0.845742926181506,-0.833203961907883,-0.833203961907883,-0.833203961907883,-0.833203961907883,-0.706848487226666,-0.199205774202133,-0.199205774202133,-0.199205774202133,-0.199205774202133,-0.199205774202133,-0.199205774202133,0.108820776774916,0.920958307781377,1.99712091811151,1.99712091811151,2.07892286819457
IBR0071901141323,-0.355597394025273,-0.300687497279314,-0.300687497279314,-0.300687497279314,-0.300687497279314,-0.300687497279314,-0.300687497279314,-0.300687497279314,-0.300687497279314,2.00557146859373,2.50512744142475,2.50512744142475,2.50512744142475,2.50512744142475,2.50512744142475,2.50512744142475,2.50512744142475,2.50512744142475,2.50512744142475,2.50512744142475
IBR0071901182146,-1.49603413771425,-1.3808468508643,-1.22527759946871,-0.317826697695238,-0.317826697695238,-0.317826697695238,-0.296529186841532,-0.108694701918422,-0.108694701918422,0.713969326749462,0.713969326749462,0.767493350869563,1.13562059883053,1.39423553743322,1.39423553743322,1.39423553743322,1.39423553743322,1.39423553743322,1.39423553743322,1.39423553743322
IBR0071901220704,-3.03955307863474,-3.03955307863474,-2.43204598686462,-2.43204598686462,-2.43204598686462,-2.43204598686462,-2.43204598686462,-2.43204598686462,0.749073107109525,0.749073107109525,0.749073107109525,0.749073107109525,0.749073107109525,0.749073107109525,0.749073107109525,0.749073107109525,0.749073107109525,0.749073107109525,0.749073107109525,0.749073107109525
IBR0071903020603,-3.31303782266644,-3.21401471816969,-3.21401471816969,-2.2592312241188,-2.2592312241188,-2.11237215169842,0.360231207049509,0.791551309746232,1.1446992927003,1.1446992927003,1.1446992927003,1.1446992927003,1.1446992927003,1.1446992927003,1.1446992927003,1.1446992927003,1.1446992927003,1.1446992927003,1.1446992927003,1.1446992927003
IBR0071905010043,-2.5786981238295,-2.5786981238295,-2.5786981238295,-2.5786981238295,-2.5786981238295,-0.169996938428641,1.4714300108828,1.4714300108828,1.4714300108828,1.4714300108828,1.4714300108828,1.4714300108828,1.4714300108828,1.4714300108828,1.4714300108828,1.4714300108828,1.4714300108828,1.4714300108828,1.4714300108828,1.4714300108828
IBR0071905270404,-1.88258615646749,-1.81830860033833,-1.81830860033833,-1.81830860033833,-1.81830860033833,1.63410304134153,1.63410304134153,1.63410304134153,1.63410304134153,1.63410304134153,1.63410304134153,1.63410304134153,1.63410304134153,1.63410304134153,1.63410304134153,1.63410304134153,1.63410304134153,1.63410304134153,1.63410304134153,1.63410304134153
IBR0071906170800,1.486371320924,1.486371320924,1.486371320924,1.486371320924,1.486371320924,1.486371320924,1.486371320924,1.486371320924,5.05349501105177,5.78945562528647,5.78945562528647,5.78945562528647,5.78945562528647,5.78945562528647,5.78945562528647,5.78945562528647,5.78945562528647,5.78945562528647,5.78945562528647,5.78945562528647
IBR0071907290035,-3.24059517242408,-3.24059517242408,-3.24059517242408,-3.24059517242408,-3.24059517242408,-3.24059517242408,-3.24059517242408,-2.83741638072621,-1.42483688904081,-0.761773342104849,-0.270207714584824,-0.270207714584824,-0.270207714584824,-0.270207714584824,-0.270207714584824,-0.270207714584824,-0.270207714584824,-0.270207714584824,-0.270207714584824,-0.270207714584824
IBR0071909300102,-1.19720592015748,-1.19720592015748,-1.19720592015748,-1.19720592015748,-1.19720592015748,-1.19720592015748,2.9122224099608,2.9122224099608,2.9122224099608,2.9122224099608,2.9122224099608,2.9122224099608,2.9122224099608,2.9122224099608,2.9122224099608,2.9122224099608,2.9122224099608,2.9122224099608,2.9122224099608,2.9122224099608
