FileName,instrumental_intensity
EHM0102003090428,2.41
EHM0102006100022,1.24
EHM0102102231609,2.01
EHM0102107080124,1.75
EHM0102107172050,2.6
EHM0111901212317,1.38
EHM0111910070802,1.19
EHM0112003090428,2.04
EHM0112006100022,1.5
EHM0112102231609,2.25
EHM0112107172050,3.05
EHM0121903111537,2.73
EHM0121905110859,2.06
EHM0122003090428,2.46
EHM0122006100022,3.09
EHM0122102231609,2.06
EHM0122104161755,1.23
EHM0122106190739,2.58
EHM0122107172050,2.91
EHM0132003090428,2.39
EHM0132102231609,1.66
EHM0132107080124,1.05
EHM0132107172050,2.12
EHM0141901212317,2.1
EHM0141903111537,2.41
EHM0141903271538,2.47
EHM0141905110859,3.43
EHM0141905121507,2.29
EHM0142003090428,2.42
EHM0142004071412,1.92
EHM0142006100022,1.65
EHM0142006122030,2
EHM0142104161755,1.89
EHM0142107080124,0.96
EHM0142107172050,2.36
EHM0151903111537,2.6
EHM0151910070802,1.73
EHM0152003090428,2.9
EHM0152102231609,1.68
EHM0152106190739,2.7
EHM0152107172050,2.39
EHM0161903111537,2.41
EHM0161910070802,2.23
EHM0161911261509,1.22
EHM0162003090428,1.58
EHM0162106190739,2.28
EHM0162107172050,1.7
FKI0012003130218,2.21
FKI0012009020250,2.64
FKI0012009040910,3.68
FKI0021903090108,0.72
FKI0022009040910,3.33
FKI0031903090108,1.13
FKI0032009040910,3.49
FKI0041903090108,1.87
FKI0042008270855,0
FKI0042009020250,0.41
FKI0042009040910,1.9
FKI0051903090108,2.45
FKI0052009040910,1.88
FKI0061903090108,1.68
FKI0062009040910,1.01
FKI0071903090108,1.61
FKI0072010190328,1.36
FKI0111903090108,1.83
FKI0112009020250,1.04
FKO0032107172050,1.72
FKO0041901031810,1.97
FKO0042003090428,1.69
FKO0042107172050,1.56
FKO0051901031810,1.9
FKO0061901031810,1.47
FKO0071901031810,1.7
FKO0081901031810,1.56
FKO0091901031810,1.51
FKO0091901261416,0.8
FKO0101901031810,2.76
FKO0101901261416,1.34
FKO0111901031810,2.6
FKO0111901261416,1.76
FKO0121901031810,2.09
FKO0131901031810,3.1
FKO0131901261416,1.78
FKO0141901031810,2.77
FKO0141901261416,2.12
FKO0151901031810,3.8
FKO0161901031810,3.67
FKO0161901261416,3.15
FKO0162102011617,0.35
FKO0162103140922,1.06
FKO0162103200150,0.61
FKO0162105060916,1.26
FKS0011902240933,1.54
FKS0011903290538,1.42
FKS0011903300300,1.37
FKS0011904071002,1.03
FKS0011904100419,0.24
FKS0011904252100,1.36
FKS0011905041141,1.14
FKS0011905131859,1.59
FKS0011906111021,0.79
FKS0011906121935,1.01
FKS0011906170800,2.41
FKS0011906182222,3.21
FKS0011907170025,2.16
FKS0011908041923,4.41
FKS0011908241353,1.82
FKS0011909120144,1.65
FKS0011911031402,1.9
FKS0011911161817,1.28
FKS0011912071234,2.06
FKS0011912111839,2.21
FKS0012002121937,3.89
FKS0012003211803,0.8
FKS0012004200539,2.7
FKS0012004281931,0.95
FKS0012005061016,1.02
FKS0012005181200,3.07
FKS0012005191217,3.98
FKS0012006160155,1.64
FKS0012007031413,2.37
FKS0012007171349,2.06
FKS0012011210720,0.86
FKS0012011221906,2.39
FKS0012101232212,1.23
FKS0012102132308,5.92
FKS0012102132336,2.86
FKS0012102140005,1.43
FKS0012102140114,1.11
FKS0012102140132,1.81
FKS0012102141411,2.03
FKS0012102141453,1.82
FKS0012102141631,3.44
FKS0012102141659,1.07
FKS0012102141747,1.39
FKS0012102141826,2.32
FKS0012102142041,1.23
FKS0012102150625,1.75
FKS0012102152027,1.35
FKS0012102152126,2.7
FKS0012102172306,2.19
FKS0012102181152,1.08
FKS0012102181937,1.52
FKS0012102182142,2.23
FKS0012102191007,2.3
FKS0012102200401,1.83
FKS0012102200853,1.08
FKS0012102230622,1.62
FKS0012102261304,1.52
FKS0012102270033,1.62
FKS0012102270204,2.29
FKS0012103072144,1.44
FKS0012103082336,2.11
FKS0012103090830,2.2
FKS0012103120653,1.69
FKS0012103171729,3.39
FKS0012103172011,1.56
FKS0012103201809,4.7
FKS0012103210141,0.79
FKS0012103210656,1.25
FKS0012104030136,1.26
FKS0012104100159,1.7
FKS0012104141902,0.74
FKS0012104180929,2.86
FKS0012104191306,2.03
FKS0012104200310,1.38
FKS0012105011027,4.39
FKS0012105050310,2.77
FKS0012105140858,3.46
FKS0012105161541,2.3
FKS0012105250119,1.74
FKS0012106081019,1.92
FKS0012107270519,2.33
FKS0021906182222,2.73
FKS0021907170025,1.23
FKS0021908041923,3.73
FKS0021908241353,1.33
FKS0021911031402,1.63
FKS0021912111839,1.8
FKS0022002121937,3.14
FKS0022004200539,2.03
FKS0022005181200,2.5
FKS0022005191217,3.23
FKS0022007031413,2.03
FKS0022007171349,1.87
FKS0022009121144,2.33
FKS0022011221906,2.21
FKS0022102132308,5.44
FKS0022102132336,2.5
FKS0022102140132,1.64
FKS0022102141411,1.31
FKS0022102141631,2.82
FKS0022102141747,0.73
FKS0022102141826,1.48
FKS0022102152059,1.89
FKS0022102152126,1.75
FKS0022102181502,1.56
FKS0022102181937,0.55
FKS0022102191007,2.21
FKS0022102200401,1.4
FKS0022102261304,1.65
FKS0022102261918,1.08
FKS0022102270033,1.77
FKS0022102270204,1.74
FKS0022103082336,1.61
FKS0022103090830,1.5
FKS0022103171729,2.83
FKS0022103201809,4.27
FKS0022103210656,1.32
FKS0022104030136,0.86
FKS0022104180929,2.26
FKS0022104191306,1.4
FKS0022105011027,4.25
FKS0022105161541,1.62
FKS0022106081019,1.68
FKS0022107270519,1.65
FKS0031901132114,1.25
FKS0031906170800,1.75
FKS0031906182222,3.07
FKS0031907170025,1.01
FKS0031908041923,3.41
FKS0031911031402,1.54
FKS0031911161817,0.53
FKS0031912071234,1.42
FKS0032001141325,1.35
FKS0032002121937,2.74
FKS0032004161118,1.05
FKS0032004200539,2.03
FKS0032005181200,2.16
FKS0032005191217,2.85
FKS0032007031413,1.6
FKS0032007171349,1.75
FKS0032009070634,1.65
FKS0032011221906,3.04
FKS0032102132308,5.28
FKS0032102132336,1.78
FKS0032102140132,1.28
FKS0032102141631,2.42
FKS0032102141747,0.87
FKS0032102141826,1.4
FKS0032102152126,1.62
FKS0032102200401,0.79
FKS0032102270033,1.24
FKS0032102270204,1.61
FKS0032103171729,2.21
FKS0032103201809,4.24
FKS0032104180929,2.48
FKS0032104191306,1.38
FKS0032104231412,0.36
FKS0032105011027,3.82
FKS0032105140858,2.7
FKS0032106081019,1.27
FKS0041902031001,1.65
FKS0041902051557,0.7
FKS0041902231548,0.92
FKS0041902240933,0.91
FKS0041903070426,1.17
FKS0041903291224,0.78
FKS0041903300300,1.19
FKS0041904100419,0.8
FKS0041905131859,0.83
FKS0041906111021,0.7
FKS0041906121935,0.87
FKS0041906170800,2.33
FKS0041907170025,1.61
FKS0041908041923,3.89
FKS0041909120144,1.43
FKS0041911031402,2.24
FKS0041911081818,1.05
FKS0041911161817,1.12
FKS0041912041038,1.45
FKS0041912052235,0.93
FKS0041912071234,2.02
FKS0041912111839,1.89
FKS0042001141325,1.14
FKS0042002121937,3.8
FKS0042003211803,1.4
FKS0042004200539,2.16
FKS0042004231226,1.37
FKS0042005061016,0.8
FKS0042005110858,2.03
FKS0042005181200,2.73
FKS0042005191217,3.26
FKS0042006010602,1.87
FKS0042006160155,1.22
FKS0042007031413,1.88
FKS0042007171349,1.56
FKS0042008091430,0.48
FKS0042009070634,1.89
FKS0042009121144,2.36
FKS0042010051132,1.72
FKS0042010141942,0.9
FKS0042011181518,1.2
FKS0042011210720,0.83
FKS0042011221906,2.83
FKS0042012180803,1.05
FKS0042012290115,1.5
FKS0042012300935,1.65
FKS0042101101538,1.09
FKS0042101230104,0.92
FKS0042101232212,1.2
FKS0042101290324,1.33
FKS0042102132308,5.03
FKS0042102132336,2.24
FKS0042102140114,0.67
FKS0042102140132,1.28
FKS0042102141411,1.14
FKS0042102141453,0.98
FKS0042102141631,2.83
FKS0042102141659,0.77
FKS0042102141747,0.76
FKS0042102141826,1.35
FKS0042102142041,0.79
FKS0042102152126,1.86
FKS0042102172306,1.86
FKS0042102181152,0.61
FKS0042102181502,1.25
FKS0042102181937,0.55
FKS0042102182142,1.03
FKS0042102191007,1.96
FKS0042102200401,1
FKS0042102200853,1.17
FKS0042102230622,0.54
FKS0042102261304,1.48
FKS0042102261918,1.17
FKS0042102270033,2.02
FKS0042102270204,2.04
FKS0042103072144,0.87
FKS0042103082336,1.5
FKS0042103120653,0.69
FKS0042103171729,2.42
FKS0042103172011,1.01
FKS0042103201809,4.37
FKS0042103210656,0.74
FKS0042104100159,0.72
FKS0042104141902,1.04
FKS0042104180929,2.59
FKS0042104191306,2.19
FKS0042104200310,1.03
FKS0042105011027,3.91
FKS0042105161541,1.28
FKS0042105291002,1.27
FKS0042106081019,1.58
FKS0042107041535,1.59
FKS0042107270519,2.48
FKS0042108040533,1.5
FKS0051902031001,0.89
FKS0051902231548,1.22
FKS0051902240933,1.03
FKS0051904100419,0.85
FKS0051906170800,1.97
FKS0051907170025,1.33
FKS0051908041923,3.79
FKS0051909120144,1.54
FKS0051911031402,1.91
FKS0051912071234,2.01
FKS0051912111839,2.48
FKS0052002121937,3.64
FKS0052004161118,1.4
FKS0052004200539,2.04
FKS0052005061016,1.71
FKS0052005181200,2.78
FKS0052005191217,3.6
FKS0052006010602,1.69
FKS0052006160155,1.45
FKS0052007031413,2.76
FKS0052007171349,1.52
FKS0052008060254,1.92
FKS0052009070634,1.95
FKS0052009121144,2.36
FKS0052011221906,2.27
FKS0052101230104,1.31
FKS0052101232212,0.75
FKS0052102132308,5.44
FKS0052102132336,2.67
FKS0052102140114,0.6
FKS0052102140132,1.47
FKS0052102141631,3.53
FKS0052102141747,1.34
FKS0052102141826,1.65
FKS0052102142041,0.86
FKS0052102150625,1.32
FKS0052102152059,0.64
FKS0052102152126,2.56
FKS0052102172306,2.05
FKS0052102181502,0.82
FKS0052102191007,1.85
FKS0052102200401,1.54
FKS0052102200853,0.91
FKS0052102230622,1.27
FKS0052102261304,1
FKS0052102261918,1.23
FKS0052102270033,1.58
FKS0052102270204,2.21
FKS0052103072144,0.65
FKS0052103090830,2.08
FKS0052103171729,2.62
FKS0052103172011,0.71
FKS0052103201809,4.31
FKS0052103210656,0.64
FKS0052104100159,0.94
FKS0052104180929,2.83
FKS0052104191306,1.35
FKS0052104200310,0.81
FKS0052105011027,4.08
FKS0052105050310,2.27
FKS0052105250119,1.06
FKS0052106081019,2.05
FKS0052107270519,2.37
FKS0061902031001,1.71
FKS0061902240933,1.88
FKS0061903291224,0.94
FKS0061904100419,1.57
FKS0061905270404,1.97
FKS0061906170800,3.77
FKS0061907170025,1.7
FKS0061908041923,4.2
FKS0061908241353,2.24
FKS0061909120144,1.92
FKS0061911031402,2.74
FKS0061911081818,1.92
FKS0061912041038,1.92
FKS0061912052235,1.53
FKS0061912071234,3.56
FKS0061912111839,2.47
FKS0062001141325,2.09
FKS0062002121937,3.98
FKS0062003211803,2
FKS0062004231226,1.94
FKS0062004281931,1.67
FKS0062005191217,3.83
FKS0062007031413,2.83
FKS0062007171349,1.91
FKS0062008091430,1.07
FKS0062009070634,2.55
FKS0062010051132,2.42
FKS0062010141942,1.36
FKS0062011181518,1.7
FKS0062011221906,3.41
FKS0062012180803,1.63
FKS0062012290115,1.49
FKS0062101101538,1.21
FKS0062101230104,2.09
FKS0062101232212,1.43
FKS0062101290324,1.54
FKS0062102132308,5.87
FKS0062102140005,1.53
FKS0062102140015,1.94
FKS0062102140114,1.51
FKS0062102140132,2.55
FKS0062102141411,1.72
FKS0062102141659,1.48
FKS0062102141747,1.81
FKS0062102141826,2.32
FKS0062102142041,1.51
FKS0062102152027,1.35
FKS0062102152059,2.36
FKS0062102152126,2.41
FKS0062102172306,2.57
FKS0062102181502,1.87
FKS0062102182142,2.16
FKS0062102200401,1.73
FKS0062102230622,1.82
FKS0062102261304,2.26
FKS0062102261918,1.86
FKS0062102270033,2.65
FKS0062102270204,2.36
FKS0062103082336,1.98
FKS0062103172011,1.45
FKS0062104030136,1.86
FKS0062104191306,2
FKS0062104200310,1.98
FKS0062104231412,2.67
FKS0062105011027,4.34
FKS0062105050310,2.83
FKS0062105140858,3.58
FKS0062105161541,1.52
FKS0062105250119,1.84
FKS0062106081019,2.51
FKS0062107041535,1.81
FKS0062107270519,2.85
FKS0071901132114,1.27
FKS0071902031001,1.22
FKS0071902231548,1.41
FKS0071902240933,0.93
FKS0071904100419,1.67
FKS0071904270957,0.77
FKS0071907170025,2.2
FKS0071908041923,3.62
FKS0071909120144,0.82
FKS0071911031402,1.95
FKS0071911081818,0.7
FKS0071912041038,1.15
FKS0071912071234,1.89
FKS0071912111839,1.74
FKS0072001030324,2.3
FKS0072002121937,3.13
FKS0072003211803,1.54
FKS0072004161118,1.72
FKS0072004281931,1.28
FKS0072005061016,1.26
FKS0072005191217,3.13
FKS0072006010602,2.04
FKS0072006160155,1.22
FKS0072007031413,1.79
FKS0072007171349,1.07
FKS0072008091430,0.64
FKS0072009070634,1.55
FKS0072010051132,1.1
FKS0072010141942,0.21
FKS0072011181518,0.58
FKS0072011221906,3.03
FKS0072012290115,1.25
FKS0072101230104,1.87
FKS0072101232212,1.56
FKS0072101290324,0.81
FKS0072102132308,5.25
FKS0072102132336,1.48
FKS0072102140114,0.57
FKS0072102140132,1.32
FKS0072102141631,2.79
FKS0072102141659,0.61
FKS0072102141747,0.63
FKS0072102150625,0.57
FKS0072102152059,0.47
FKS0072102152126,2.06
FKS0072102172306,1.17
FKS0072102181502,0.55
FKS0072102182142,0.83
FKS0072102191007,1.65
FKS0072102200401,0.78
FKS0072102230622,0.64
FKS0072102261304,1.08
FKS0072102270033,1.33
FKS0072102270204,1.05
FKS0072103171729,2.3
FKS0072103172011,0.41
FKS0072103210656,0.22
FKS0072104030136,0.57
FKS0072104180929,2.28
FKS0072104191306,1.1
FKS0072104231412,1.64
FKS0072105011027,3.34
FKS0072105050310,2.2
FKS0072105140858,2.78
FKS0072105161541,1.31
FKS0072105250119,0.85
FKS0072105291002,1.28
FKS0072106081019,2.16
FKS0072107041535,1.31
FKS0072108040533,1.72
FKS0081901132114,1.4
FKS0081902231548,1.1
FKS0081902240933,1.77
FKS0081903291224,0.94
FKS0081905131859,1.54
FKS0081905270404,1.1
FKS0081906170800,3.2
FKS0081906182222,2.41
FKS0081907170025,1.52
FKS0081908041923,3.58
FKS0081911031402,2.37
FKS0081912041038,1.65
FKS0081912052235,1.35
FKS0081912071234,1.92
FKS0081912111839,1.87
FKS0082001141325,2.19
FKS0082002010207,1.96
FKS0082002121937,3.67
FKS0082003211803,1.18
FKS0082004231226,1.33
FKS0082004281931,0.83
FKS0082005110858,2.45
FKS0082005181200,1.9
FKS0082005191217,3.37
FKS0082006010602,2.81
FKS0082007031413,2.2
FKS0082007171349,1.34
FKS0082009070634,1.97
FKS0082010051132,2.05
FKS0082011181518,1.01
FKS0082011221906,3.47
FKS0082012180803,1.41
FKS0082012290115,1.14
FKS0082012300935,1.92
FKS0082101230104,1.53
FKS0082101232212,0.86
FKS0082101290324,1.36
FKS0082102132308,5.33
FKS0082102132336,1.77
FKS0082102140114,1.2
FKS0082102141411,0.7
FKS0082102141631,2.53
FKS0082102141747,0.99
FKS0082102141826,1.23
FKS0082102152059,1.44
FKS0082102152126,1.82
FKS0082102172306,1.65
FKS0082102181502,1.57
FKS0082102182142,1
FKS0082102191007,2.13
FKS0082102230622,0.69
FKS0082102261304,1.31
FKS0082102261918,1.41
FKS0082102270033,1.8
FKS0082102270204,1.92
FKS0082103171729,2.52
FKS0082103201809,3.87
FKS0082103210656,0.93
FKS0082104180929,2.38
FKS0082104191306,1.54
FKS0082104200310,1.37
FKS0082104231412,1.81
FKS0082105011027,3.64
FKS0082105050310,1.99
FKS0082105140858,2.75
FKS0082105161541,1.7
FKS0082105250119,1.36
FKS0082106081019,1.89
FKS0082107270519,2.57
FKS0091902031001,0.94
FKS0091902231548,1.75
FKS0091904100419,1.21
FKS0091905270404,1.02
FKS0091906170800,2.69
FKS0091907170025,1.89
FKS0091908041923,3.31
FKS0091909300102,1.46
FKS0091911031402,1.82
FKS0091911081818,1.74
FKS0091912041038,1.45
FKS0091912052235,1.48
FKS0091912071234,1.62
FKS0091912111839,1.66
FKS0092001141325,1.51
FKS0092002121937,3.18
FKS0092003312024,1.16
FKS0092004161118,1.46
FKS0092004231226,1.7
FKS0092005110858,1.82
FKS0092005181200,1.67
FKS0092005191217,2.72
FKS0092006010602,2.35
FKS0092006040531,1.34
FKS0092007031413,1.79
FKS0092007171349,1.55
FKS0092009070634,1.26
FKS0092010051132,1.53
FKS0092011181518,0.61
FKS0092011221906,2.91
FKS0092012180803,1.14
FKS0092012290115,0.96
FKS0092012300935,2.07
FKS0092101230104,1.16
FKS0092101232212,1.16
FKS0092101260825,1.3
FKS0092101290324,1.44
FKS0092102132308,5.03
FKS0092102132336,1.83
FKS0092102141631,2.24
FKS0092102141826,1.29
FKS0092102152126,1.96
FKS0092102172306,1.09
FKS0092102181502,0.8
FKS0092102182142,0.81
FKS0092102191007,1.66
FKS0092102200401,0.9
FKS0092102261918,0.61
FKS0092102270033,2.12
FKS0092102270204,1.24
FKS0092103090830,1.3
FKS0092103171729,2.07
FKS0092103201809,3.88
FKS0092104231412,1.49
FKS0092105011027,3.43
FKS0092105050310,1.69
FKS0092105140858,2.71
FKS0092105161541,1.28
FKS0092107041535,2.08
FKS0092107270519,2.27
FKS0101902031001,1.78
FKS0101904100419,1.71
FKS0101904270957,1.93
FKS0101905131859,1.76
FKS0101906170800,2.23
FKS0101907170025,3
FKS0101908041923,4.41
FKS0101909120144,1.31
FKS0101911081818,1.75
FKS0101912041038,1.75
FKS0101912071234,2.21
FKS0101912111839,2.69
FKS0102001141325,1.53
FKS0102002121937,3.66
FKS0102003211803,1.63
FKS0102004161118,2.55
FKS0102004231226,2.16
FKS0102004281931,1.13
FKS0102005061016,1.51
FKS0102005110858,1.88
FKS0102005181200,1.69
FKS0102006010602,2.07
FKS0102006040531,1.42
FKS0102007031413,2.4
FKS0102007171349,1.84
FKS0102009070634,1.5
FKS0102010051132,1.58
FKS0102011181518,1.47
FKS0102011221906,3
FKS0102012180803,0.4
FKS0102101230104,1.96
FKS0102101232212,1.55
FKS0102102132308,5.63
FKS0102102132336,2
FKS0102102140114,1.1
FKS0102102140132,1.79
FKS0102102141826,1.66
FKS0102102152126,2.87
FKS0102102172306,1.71
FKS0102102182142,1.01
FKS0102102191007,2.2
FKS0102102200401,1.25
FKS0102102261304,1.25
FKS0102102270033,1.94
FKS0102102270204,1.57
FKS0102103090830,1.25
FKS0102103171729,2.25
FKS0102103210656,1.12
FKS0102104180929,2.65
FKS0102104200310,0.97
FKS0102104231412,2.76
FKS0102105011027,3.52
FKS0102105050310,1.77
FKS0102105140858,3.51
FKS0102105161541,1.96
FKS0102105250119,1
FKS0102106081019,2.06
FKS0102107041535,1.58
FKS0102107270519,2.27
FKS0111902031001,1.34
FKS0111903260330,0.72
FKS0111903291224,1.2
FKS0111904100419,0.97
FKS0111904270957,0.91
FKS0111905270404,0.57
FKS0111906050609,1.34
FKS0111906170800,2.11
FKS0111907170025,2.02
FKS0111908041923,3.64
FKS0111909120144,0.92
FKS0111909300102,0.65
FKS0111911031402,2.08
FKS0111911081818,1.35
FKS0111912041038,1.59
FKS0111912052235,1.18
FKS0111912071234,1.53
FKS0111912111839,1.84
FKS0112001030324,1.76
FKS0112001140453,1.1
FKS0112001141325,1.76
FKS0112001211918,1.47
FKS0112002010207,1.42
FKS0112002121937,3.51
FKS0112003031159,1.54
FKS0112003312024,1.29
FKS0112004120044,1.8
FKS0112004161118,1.86
FKS0112004231226,2.16
FKS0112004281931,0.76
FKS0112005042234,1.23
FKS0112005061016,1.25
FKS0112005110858,2.23
FKS0112005191217,2.56
FKS0112006040531,1.28
FKS0112007031413,1.74
FKS0112007171349,1.34
FKS0112009070634,1.68
FKS0112009101226,1.27
FKS0112010051132,0.74
FKS0112011221906,3.34
FKS0112012180803,0.3
FKS0112012290115,0.99
FKS0112012300935,1.38
FKS0112101230104,1.18
FKS0112101232212,1.08
FKS0112101290324,1.34
FKS0112102132308,5.07
FKS0112102132336,1.45
FKS0112102140132,0.88
FKS0112102141453,0.79
FKS0112102141631,2.65
FKS0112102141826,1.35
FKS0112102152059,0.81
FKS0112102152126,2.37
FKS0112102172306,1.46
FKS0112102181502,0.68
FKS0112102182142,1.14
FKS0112102191007,1.47
FKS0112102261304,1.22
FKS0112102261918,1
FKS0112102270033,1.62
FKS0112102270204,0.87
FKS0112103160456,0.93
FKS0112103171729,1.73
FKS0112103201809,3.67
FKS0112104180929,2.22
FKS0112104231412,1.91
FKS0112105011027,3.16
FKS0112105050310,1.31
FKS0112105140858,2.85
FKS0112105161541,1.27
FKS0112105250119,0.51
FKS0112106081019,1.93
FKS0112107041535,1.26
FKS0112107270519,2.11
FKS0121904100419,0.66
FKS0121906170800,2.68
FKS0121907170025,1.48
FKS0121911031402,1.43
FKS0121911081818,1.57
FKS0121912041038,2.54
FKS0121912052235,1.93
FKS0121912071234,1
FKS0122001141325,2.43
FKS0122001211918,1.47
FKS0122002010207,1.9
FKS0122002062019,1.97
FKS0122002121937,3.23
FKS0122003312024,1.42
FKS0122004120044,2.05
FKS0122004161118,1.95
FKS0122004231226,3.05
FKS0122005042234,1.27
FKS0122005110858,2.26
FKS0122006040531,2.29
FKS0122009200904,1.69
FKS0122010051132,0.91
FKS0122012290115,1.55
FKS0122012300935,2.79
FKS0122102132308,4.65
FKS0122102152126,1.75
FKS0122102270033,1.07
FKS0122103171729,1.41
FKS0122104231412,1.44
FKS0122105011027,3.28
FKS0122105050310,1.58
FKS0122105140858,2.62
FKS0122106140406,1.85
FKS0122107041535,1.71
FKS0122107270519,1.86
FKS0122108040533,2.2
FKS0131901141323,2.6
FKS0131901182146,2.14
FKS0131904100419,0.97
FKS0131905270404,2.01
FKS0131906170800,2.83
FKS0131907170025,1.83
FKS0131908041923,3.8
FKS0131909190849,0.79
FKS0131909300102,2.12
FKS0131911031402,2.02
FKS0131911081818,1.82
FKS0131911122155,1.06
FKS0131912041038,2
FKS0131912052235,1.84
FKS0131912111839,2.09
FKS0131912190923,1.09
FKS0132001030324,2.28
FKS0132001140453,1.91
FKS0132001141325,2.35
FKS0132001211918,2.07
FKS0132002010207,2.4
FKS0132002121937,3.62
FKS0132003312024,1.6
FKS0132004120044,2.42
FKS0132004161118,1.98
FKS0132004260949,2.04
FKS0132005042234,1.56
FKS0132005110858,2.44
FKS0132005181200,2.09
FKS0132006010602,2.57
FKS0132006040531,1.93
FKS0132006250447,2.04
FKS0132007031413,1.9
FKS0132007171349,2.2
FKS0132009121138,0.89
FKS0132009171400,1.47
FKS0132009200904,1.22
FKS0132010051132,1.72
FKS0132010100739,1.79
FKS0132011221906,3.31
FKS0132012180803,1.19
FKS0132012290115,1.23
FKS0132012300935,2.71
